movieNm,actCd,actNm,actRl,act_viewer,act_point
빅샤크: 매직체인지,20303469,장병관,배우,71456.0,7.415
매직빈,20303469,장병관,배우,71456.0,7.415
빅샤크: 매직체인지,20303469,장병관,배우,71456.0,7.415
매직빈,20303469,장병관,배우,71456.0,7.415
빅샤크: 매직체인지,20303469,장병관,배우,71456.0,7.415
맨 인 더 다크,20178839,제인 레비,배우,334482.33333333326,6.89
맨 인 더 다크,10013651,딜런 미넷,배우,654269.0,8.095
디시에르토,10000222,가엘 가르시아 베르날,배우,470532.0,7.905999999999999
코코,10000222,가엘 가르시아 베르날,배우,470532.0,7.905999999999999
디시에르토,10000222,가엘 가르시아 베르날,배우,470532.0,7.905999999999999
코코,10000222,가엘 가르시아 베르날,배우,470532.0,7.905999999999999
디시에르토,10064771,제프리 딘 모건,배우,324799.0,6.868571428571428
램페이지,10064771,제프리 딘 모건,배우,324799.0,6.868571428571428
디시에르토,10064771,제프리 딘 모건,배우,324799.0,6.868571428571428
램페이지,10064771,제프리 딘 모건,배우,324799.0,6.868571428571428
그물,20162795,이원근,배우,54858.8,6.3175
여교사,20162795,이원근,배우,54858.8,6.3175
그물,20162795,이원근,배우,54858.8,6.3175
여교사,20162795,이원근,배우,54858.8,6.3175
럭키,10054128,유해진,배우,3183403.7391304346,7.655454545454545
공조,10054128,유해진,배우,3183403.7391304346,7.655454545454545
택시운전사,10054128,유해진,배우,3183403.7391304346,7.655454545454545
1987,10054128,유해진,배우,3183403.7391304346,7.655454545454545
레슬러,10054128,유해진,배우,3183403.7391304346,7.655454545454545
완벽한 타인,10054128,유해진,배우,3183403.7391304346,7.655454545454545
럭키,10054128,유해진,배우,3183403.7391304346,7.655454545454545
공조,10054128,유해진,배우,3183403.7391304346,7.655454545454545
택시운전사,10054128,유해진,배우,3183403.7391304346,7.655454545454545
1987,10054128,유해진,배우,3183403.7391304346,7.655454545454545
레슬러,10054128,유해진,배우,3183403.7391304346,7.655454545454545
완벽한 타인,10054128,유해진,배우,3183403.7391304346,7.655454545454545
럭키,10054128,유해진,배우,3183403.7391304346,7.655454545454545
공조,10054128,유해진,배우,3183403.7391304346,7.655454545454545
택시운전사,10054128,유해진,배우,3183403.7391304346,7.655454545454545
1987,10054128,유해진,배우,3183403.7391304346,7.655454545454545
레슬러,10054128,유해진,배우,3183403.7391304346,7.655454545454545
완벽한 타인,10054128,유해진,배우,3183403.7391304346,7.655454545454545
럭키,10054128,유해진,배우,3183403.7391304346,7.655454545454545
공조,10054128,유해진,배우,3183403.7391304346,7.655454545454545
택시운전사,10054128,유해진,배우,3183403.7391304346,7.655454545454545
1987,10054128,유해진,배우,3183403.7391304346,7.655454545454545
레슬러,10054128,유해진,배우,3183403.7391304346,7.655454545454545
완벽한 타인,10054128,유해진,배우,3183403.7391304346,7.655454545454545
럭키,10054128,유해진,배우,3183403.7391304346,7.655454545454545
공조,10054128,유해진,배우,3183403.7391304346,7.655454545454545
택시운전사,10054128,유해진,배우,3183403.7391304346,7.655454545454545
1987,10054128,유해진,배우,3183403.7391304346,7.655454545454545
레슬러,10054128,유해진,배우,3183403.7391304346,7.655454545454545
완벽한 타인,10054128,유해진,배우,3183403.7391304346,7.655454545454545
럭키,10054128,유해진,배우,3183403.7391304346,7.655454545454545
공조,10054128,유해진,배우,3183403.7391304346,7.655454545454545
택시운전사,10054128,유해진,배우,3183403.7391304346,7.655454545454545
1987,10054128,유해진,배우,3183403.7391304346,7.655454545454545
레슬러,10054128,유해진,배우,3183403.7391304346,7.655454545454545
완벽한 타인,10054128,유해진,배우,3183403.7391304346,7.655454545454545
바스티유 데이,20115551,리처드 매든,배우,271091.66666666674,8.04
어카운턴트,10042927,안나 켄드릭,배우,94981.55555555556,7.342222222222222
부탁 하나만 들어줘,10042927,안나 켄드릭,배우,94981.55555555556,7.342222222222222
어카운턴트,10042927,안나 켄드릭,배우,94981.55555555556,7.342222222222222
부탁 하나만 들어줘,10042927,안나 켄드릭,배우,94981.55555555556,7.342222222222222
인페르노,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
로그 원: 스타워즈 스토리,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
아우토반,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
몬스터 콜,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
인페르노,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
로그 원: 스타워즈 스토리,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
아우토반,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
몬스터 콜,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
인페르노,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
로그 원: 스타워즈 스토리,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
아우토반,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
몬스터 콜,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
인페르노,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
로그 원: 스타워즈 스토리,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
아우토반,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
몬스터 콜,10083291,펠리시티 존스,배우,241170.4444444445,8.064285714285715
미스터 캣,10075496,케빈 스페이시,배우,217599.6923076923,7.674000000000001
베이비 드라이버,10075496,케빈 스페이시,배우,217599.6923076923,7.674000000000001
미스터 캣,10075496,케빈 스페이시,배우,217599.6923076923,7.674000000000001
베이비 드라이버,10075496,케빈 스페이시,배우,217599.6923076923,7.674000000000001
미스터 캣,10062603,제니퍼 가너,배우,66648.63636363638,7.615384615384616
미스터 캣,10077601,크리스토퍼 월켄,배우,186423.75,6.674117647058824
"무현, 두 도시 이야기",10008060,노무현,배우,77219.0,7.06
노무현입니다,10008060,노무현,배우,77219.0,7.06
"무현, 두 도시 이야기",10008060,노무현,배우,77219.0,7.06
노무현입니다,10008060,노무현,배우,77219.0,7.06
닥터 스트레인지,10025047,매즈 미켈슨,배우,691018.625,7.822857142857144
혼숨,20203246,조복래,배우,83919.5,7.0725
선생님의 일기,10015578,레일라 분야삭,배우,36108.0,8.88
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,10043591,안용욱,배우,64729.0,8.165
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,10019105,류점희,배우,34857.0,8.955
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20248073,이새아,배우,64729.0,8.93
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20191807,심규혁,배우,107340.21428571428,7.724166666666667
딥,20191807,심규혁,배우,107340.21428571428,7.724166666666667
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20191807,심규혁,배우,107340.21428571428,7.724166666666667
딥,20191807,심규혁,배우,107340.21428571428,7.724166666666667
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20191807,심규혁,배우,107340.21428571428,7.724166666666667
딥,20191807,심규혁,배우,107340.21428571428,7.724166666666667
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20191807,심규혁,배우,107340.21428571428,7.724166666666667
딥,20191807,심규혁,배우,107340.21428571428,7.724166666666667
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20191807,심규혁,배우,107340.21428571428,7.724166666666667
딥,20191807,심규혁,배우,107340.21428571428,7.724166666666667
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20191807,심규혁,배우,107340.21428571428,7.724166666666667
딥,20191807,심규혁,배우,107340.21428571428,7.724166666666667
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20191807,심규혁,배우,107340.21428571428,7.724166666666667
딥,20191807,심규혁,배우,107340.21428571428,7.724166666666667
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20191807,심규혁,배우,107340.21428571428,7.724166666666667
딥,20191807,심규혁,배우,107340.21428571428,7.724166666666667
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20237910,강시현,배우,187777.0,7.72
런닝맨 : 풀룰루의 역습,20237910,강시현,배우,187777.0,7.72
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20237910,강시현,배우,187777.0,7.72
런닝맨 : 풀룰루의 역습,20237910,강시현,배우,187777.0,7.72
로스트 인 더스트,10064638,제프 브리지스,배우,703626.7619047619,7.537727272727272
리빙보이 인 뉴욕,10064638,제프 브리지스,배우,703626.7619047619,7.537727272727272
온리 더 브레이브,10064638,제프 브리지스,배우,703626.7619047619,7.537727272727272
로스트 인 더스트,10064638,제프 브리지스,배우,703626.7619047619,7.537727272727272
리빙보이 인 뉴욕,10064638,제프 브리지스,배우,703626.7619047619,7.537727272727272
온리 더 브레이브,10064638,제프 브리지스,배우,703626.7619047619,7.537727272727272
로스트 인 더스트,10064638,제프 브리지스,배우,703626.7619047619,7.537727272727272
리빙보이 인 뉴욕,10064638,제프 브리지스,배우,703626.7619047619,7.537727272727272
온리 더 브레이브,10064638,제프 브리지스,배우,703626.7619047619,7.537727272727272
무한대를 본 남자,10011098,데브 파텔,배우,475123.2857142858,7.782000000000001
라이언,10011098,데브 파텔,배우,475123.2857142858,7.782000000000001
무한대를 본 남자,10011098,데브 파텔,배우,475123.2857142858,7.782000000000001
라이언,10011098,데브 파텔,배우,475123.2857142858,7.782000000000001
무한대를 본 남자,10062976,제레미 아이언스,배우,89191.26666666666,7.678333333333334
위자: 저주의 시작,20241486,애너리즈 바쏘,배우,115716.0,8.186666666666666
캡틴 판타스틱,20241486,애너리즈 바쏘,배우,115716.0,8.186666666666666
위자: 저주의 시작,20241486,애너리즈 바쏘,배우,115716.0,8.186666666666666
캡틴 판타스틱,20241486,애너리즈 바쏘,배우,115716.0,8.186666666666666
위자: 저주의 시작,10088799,헨리 토마스,배우,114772.33333333331,8.504
세상에서 고양이가 사라진다면,10027383,미야자키 아오이,배우,57317.142857142855,8.444545454545453
분노,10027383,미야자키 아오이,배우,57317.142857142855,8.444545454545453
세상에서 고양이가 사라진다면,10027383,미야자키 아오이,배우,57317.142857142855,8.444545454545453
분노,10027383,미야자키 아오이,배우,57317.142857142855,8.444545454545453
당신자신과 당신의 것,20189016,이유영,배우,310151.33333333326,7.194285714285713
나를 기억해,20189016,이유영,배우,310151.33333333326,7.194285714285713
원더풀 고스트,20189016,이유영,배우,310151.33333333326,7.194285714285713
당신자신과 당신의 것,20189016,이유영,배우,310151.33333333326,7.194285714285713
나를 기억해,20189016,이유영,배우,310151.33333333326,7.194285714285713
원더풀 고스트,20189016,이유영,배우,310151.33333333326,7.194285714285713
당신자신과 당신의 것,20189016,이유영,배우,310151.33333333326,7.194285714285713
나를 기억해,20189016,이유영,배우,310151.33333333326,7.194285714285713
원더풀 고스트,20189016,이유영,배우,310151.33333333326,7.194285714285713
바후발리 : 더 비기닝,20236586,프라바스,배우,3068.0,8.05
신비한 동물사전,10086536,캐서린 워터스톤,배우,1231854.8,7.18
에이리언: 커버넌트,10086536,캐서린 워터스톤,배우,1231854.8,7.18
신비한 동물들과 그린델왈드의 범죄,10086536,캐서린 워터스톤,배우,1231854.8,7.18
신비한 동물사전,10086536,캐서린 워터스톤,배우,1231854.8,7.18
에이리언: 커버넌트,10086536,캐서린 워터스톤,배우,1231854.8,7.18
신비한 동물들과 그린델왈드의 범죄,10086536,캐서린 워터스톤,배우,1231854.8,7.18
신비한 동물사전,10086536,캐서린 워터스톤,배우,1231854.8,7.18
에이리언: 커버넌트,10086536,캐서린 워터스톤,배우,1231854.8,7.18
신비한 동물들과 그린델왈드의 범죄,10086536,캐서린 워터스톤,배우,1231854.8,7.18
신비한 동물사전,10017628,앨리슨 수돌,배우,2414195.0,6.17
신비한 동물들과 그린델왈드의 범죄,10017628,앨리슨 수돌,배우,2414195.0,6.17
신비한 동물사전,10017628,앨리슨 수돌,배우,2414195.0,6.17
신비한 동물들과 그린델왈드의 범죄,10017628,앨리슨 수돌,배우,2414195.0,6.17
저스티스 리그,10048920,에즈라 밀러,배우,854472.0,7.3249999999999975
신비한 동물들과 그린델왈드의 범죄,10048920,에즈라 밀러,배우,854472.0,7.3249999999999975
저스티스 리그,10048920,에즈라 밀러,배우,854472.0,7.3249999999999975
신비한 동물들과 그린델왈드의 범죄,10048920,에즈라 밀러,배우,854472.0,7.3249999999999975
저스티스 리그,10048920,에즈라 밀러,배우,854472.0,7.3249999999999975
신비한 동물들과 그린델왈드의 범죄,10048920,에즈라 밀러,배우,854472.0,7.3249999999999975
지니어스,10068896,주드 로,배우,588012.7368421053,7.7545
킹 아서: 제왕의 검,10068896,주드 로,배우,588012.7368421053,7.7545
신비한 동물들과 그린델왈드의 범죄,10068896,주드 로,배우,588012.7368421053,7.7545
지니어스,10068896,주드 로,배우,588012.7368421053,7.7545
킹 아서: 제왕의 검,10068896,주드 로,배우,588012.7368421053,7.7545
신비한 동물들과 그린델왈드의 범죄,10068896,주드 로,배우,588012.7368421053,7.7545
지니어스,10068896,주드 로,배우,588012.7368421053,7.7545
킹 아서: 제왕의 검,10068896,주드 로,배우,588012.7368421053,7.7545
신비한 동물들과 그린델왈드의 범죄,10068896,주드 로,배우,588012.7368421053,7.7545
지니어스,10068896,주드 로,배우,588012.7368421053,7.7545
킹 아서: 제왕의 검,10068896,주드 로,배우,588012.7368421053,7.7545
신비한 동물들과 그린델왈드의 범죄,10068896,주드 로,배우,588012.7368421053,7.7545
리빙보이 인 뉴욕,10091446,칼럼 터너,배우,1222287.0,6.713333333333334
신비한 동물들과 그린델왈드의 범죄,10091446,칼럼 터너,배우,1222287.0,6.713333333333334
리빙보이 인 뉴욕,10091446,칼럼 터너,배우,1222287.0,6.713333333333334
